POS Txn,Dept,ID,Sales U
16120100160023004188,0982:SPIRITS,176,2
16120100160023004188,0983:WINE,177,1
16120100160023004189,0532:AMERICAN GREETINGS,72,1
16120100160023004189,0962:BEVERAGES,170,1
16120100160023004189,0991:TOBACCO,179,1
16120100160023004190,0639:TEAM SPORTING GOODS,107,3
16120100160023004190,0991:TOBACCO,179,1
16120100160023004191,0597:HEALTH AIDS,93,3
16120100160023004192,0589:SUNGLASSES,85,1
16120100160023004192,0597:HEALTH AIDS,93,1
16120100160023004193,0638:GEN SPORTING GOODS,106,2
16120100160023004193,0836:HOUSEHOLD CLEANING,143,1
16120100160023004193,0961:GENERAL GROCERIES,169,1
16120100160023004193,0984:BEER,178,1
16120100160023004194,0991:TOBACCO,179,3
16120100160023004195,0531:STATIONERY SUNDRIES,71,1
16120100160023004196,0982:SPIRITS,176,1
16120100160023004197,0644:SPORTS NUTRITION,292,2
16120100160023004198,0646:SEASONAL,110,1
16120100160023004198,0854:VIDEO GAMES,152,1
16120100160023004199,0982:SPIRITS,176,1
16120100160023004200,0982:SPIRITS,176,7
16120100160023004201,0597:HEALTH AIDS,93,1
16120100160023004201,0826:SMALL ELECTRICS,138,1
16120100160023004201,0836:HOUSEHOLD CLEANING,143,3
16120100160023004201,0845:AS SEEN ON TV,146,1
16120100160023004201,0861:GENERAL HARDWARE,156,1
16120100160023004201,0991:TOBACCO,179,1
16120100160023004202,0640:TOYS,108,1
16120100160023004202,0982:SPIRITS,176,1
16120100160023004203,0984:BEER,178,6
16120100160023004204,0884:LAWN & GARDEN,160,1
16120100160023004204,0991:TOBACCO,179,1
16120100160023004205,0532:AMERICAN GREETINGS,72,1
16120100160023004207,0161:MISSY KAREN SCOTT,5,1
16120100160023004207,0167:MISSY TOPS,8,1
16120100160023004207,0261:HOSIERY,250,1
16120100160023004207,0983:WINE,177,1
16120100160023004207,0984:BEER,178,2
16120100160023004208,0511:NAVY PRIDE SOFTLINES,65,1
16120100160023004208,0603:BEAUTY CARE,99,2
16120100160023004208,0836:HOUSEHOLD CLEANING,143,1
16120100160023004208,0879:PET SUPPLIES,158,5
16120100160023004209,0592:WMNS PRESTIGE FRAG,269,1
16120100160023004209,0973:CANDY,175,4
16120100160023004210,0879:PET SUPPLIES,158,7
16120100160023004211,0836:HOUSEHOLD CLEANING,143,1
16120100160023004211,0973:CANDY,175,2
16120100160023004212,0982:SPIRITS,176,3
16120100160023004213,0604:PERSONAL CARE,100,1
16120100160023004213,0636:FITNESS/EXERCISE,104,1
16120100160023004213,0879:PET SUPPLIES,158,1
16120100160023004214,0597:HEALTH AIDS,93,1
16120100160023004214,0962:BEVERAGES,170,1
16120100160023004215,0601:VALUE ZONE,97,1
16120100160023004215,0983:WINE,177,7
16120100160023004216,0637:FISHING,105,1
16120100160023004216,0640:TOYS,108,2
16120100160023004217,0962:BEVERAGES,170,1
16120100160023004218,0597:HEALTH AIDS,93,1
16120100160023004218,0634:VITAMINS & HLTH AIDS,102,1
16120100160023004218,0815:AUDIO ELECTRONICS,132,1
16120100160023004218,0961:GENERAL GROCERIES,169,1
16120100160023004219,0532:AMERICAN GREETINGS,72,1
16120100160023004219,0639:TEAM SPORTING GOODS,107,1
16120100160023004219,0991:TOBACCO,179,2
16120100160023004220,0186:JUNIOR DRESSES,17,2
16120100160023004220,0230:DAYWEAR,23,2
16120100160023004220,0355:MENS SPORT SHIRTS,38,1
16120100160023004220,0416:INFANT APPAREL,52,1
16120100160023004220,0532:AMERICAN GREETINGS,72,1
16120100160023004220,0837:GENERAL HOUSEWARES,296,2
16120100160023004220,0846:BATTERIES,147,2
16120100160023004220,0879:PET SUPPLIES,158,1
16120100160023004220,0982:SPIRITS,176,3
16120100160023004220,0984:BEER,178,1
16120100160023004221,0982:SPIRITS,176,1
16120100160023004222,0640:TOYS,108,2
16120100160023004222,0645:BIKES,109,2
16120100160023004222,0646:SEASONAL,110,3
16120100160023004223,0982:SPIRITS,176,2
16120100160023004223,0983:WINE,177,2
16120100160023004224,0110:LDS OUTERWEAR/OUTDR,1,1
16120100160023004224,0603:BEAUTY CARE,99,1
16120100160023004224,0604:PERSONAL CARE,100,2
16120100160023004224,0982:SPIRITS,176,1
16120100160023004225,0634:VITAMINS & HLTH AIDS,102,2
16120100160023004225,0982:SPIRITS,176,1
16120100160023004226,0984:BEER,178,1
16120100160023004227,0984:BEER,178,1
16120100160023004228,0597:HEALTH AIDS,93,1
16120100160023004229,0056:SOUVENIR,265,1
16120100160023004229,0470:BOYS 8-20 CLOTHING,61,2
16120100160023004229,0837:GENERAL HOUSEWARES,296,3
16120100160023004229,0982:SPIRITS,176,2
16120100160023004230,0815:AUDIO ELECTRONICS,132,1
16120100160023004231,0634:VITAMINS & HLTH AIDS,102,1
16120100160023004231,0644:SPORTS NUTRITION,292,2
16120100160023004231,0962:BEVERAGES,170,1
16120100160023004231,0973:CANDY,175,1
16120100160023004231,0982:SPIRITS,176,2
16120100160023004232,0982:SPIRITS,176,1
16120100160023004232,0983:WINE,177,2
16120100160023004233,0973:CANDY,175,3
16120100160023004234,0982:SPIRITS,176,1
16120100160023004234,0984:BEER,178,1
16120100160023004235,0359:MENS ACCESSORIES,41,1
16120100160023004235,0983:WINE,177,1
16120100160023004235,0984:BEER,178,1
16120100160023004236,0962:BEVERAGES,170,3
16120100160023004236,0982:SPIRITS,176,1
16120100160023004237,0597:HEALTH AIDS,93,1
16120100160023004237,0961:GENERAL GROCERIES,169,1
16120100160023004237,0983:WINE,177,3
16120100160023004238,0961:GENERAL GROCERIES,169,1
16120100160023004239,0962:BEVERAGES,170,1
16120100160023004239,0982:SPIRITS,176,1
16120100160023004239,0983:WINE,177,2
16120100160023004240,0982:SPIRITS,176,2
16120100160023004241,0982:SPIRITS,176,6
16120100160023004242,0449:GIRLS ACCESSORIES,58,2
16120100160023004242,0597:HEALTH AIDS,93,1
16120100160023004242,0826:SMALL ELECTRICS,138,1
16120100160023004242,0973:CANDY,175,1
16120100160023004242,0982:SPIRITS,176,2
16120100160023004242,0983:WINE,177,4
16120100160023004242,0984:BEER,178,1
16120100160023004243,0991:TOBACCO,179,1
16120100160023004244,0646:SEASONAL,110,2
16120100160023004245,0646:SEASONAL,110,1
16120100160023004245,0861:GENERAL HARDWARE,156,1
16120100160023004246,0002:BARBER RETAIL,264,1
16120100160023004246,0071:BEAUTY RETAIL,266,2
16120100160023004246,0983:WINE,177,3
16120100160023004247,0836:HOUSEHOLD CLEANING,143,1
16120100160023004247,0982:SPIRITS,176,1
16120100160023004248,0597:HEALTH AIDS,93,1
16120100160023004248,0603:BEAUTY CARE,99,1
16120100160023004248,0604:PERSONAL CARE,100,1
16120100160023004248,0991:TOBACCO,179,1
16120100160023004249,0597:HEALTH AIDS,93,5
16120100160023004249,0982:SPIRITS,176,1
16120100160023004249,0983:WINE,177,1
16120100160023004250,0961:GENERAL GROCERIES,169,1
16120100160023004250,0962:BEVERAGES,170,1
16120100160023004250,0973:CANDY,175,4
16120100160023004251,0973:CANDY,175,2
16120100160023004252,0597:HEALTH AIDS,93,1
16120100160023004252,0603:BEAUTY CARE,99,2
16120100160023004253,0597:HEALTH AIDS,93,2
16120100160023004253,0603:BEAUTY CARE,99,4
16120100160023004253,0973:CANDY,175,2
16120100160023004253,0983:WINE,177,1
16120100160023004254,0961:GENERAL GROCERIES,169,1
16120100160023004254,0962:BEVERAGES,170,1
16120100160023004255,0879:PET SUPPLIES,158,1
16120100160023004256,0982:SPIRITS,176,2
16120100160023004256,0983:WINE,177,1
16120100160023004256,0984:BEER,178,2
16120100160023004257,0603:BEAUTY CARE,99,1
16120100160023004257,0604:PERSONAL CARE,100,1
16120100160023004257,0961:GENERAL GROCERIES,169,1
16120100160023004257,0962:BEVERAGES,170,2
16120100160023004257,0983:WINE,177,1
16120100160023004258,0640:TOYS,108,2
16120100160023004258,0646:SEASONAL,110,2
16120100160023004258,0861:GENERAL HARDWARE,156,1
16120100160023004258,0879:PET SUPPLIES,158,1
16120100160023004258,0999:UNSCANNED ITEMS,182,1
16120100160023004259,0982:SPIRITS,176,1
16120100160023004259,0983:WINE,177,2
16120100160023004260,0644:SPORTS NUTRITION,292,1
16120100160023004260,0983:WINE,177,1
16120100160023004261,0983:WINE,177,2
16120100160023004262,0071:BEAUTY RETAIL,266,1
16120100160023004262,0532:AMERICAN GREETINGS,72,3
16120100160023004262,0603:BEAUTY CARE,99,1
16120100160023004263,0984:BEER,178,1
16120100160023004263,0991:TOBACCO,179,1
16120100160023004264,0837:GENERAL HOUSEWARES,296,2
16120100160023004264,0962:BEVERAGES,170,1
16120100160023004264,0983:WINE,177,1
16120100160023004264,0984:BEER,178,1
16120100160023004265,0071:BEAUTY RETAIL,266,1
16120100160023004265,0530:SCHOOL/OFFIC SUPP,70,2
16120100160023004265,0590:MASS COSMETICS,86,2
16120100160023004265,0646:SEASONAL,110,1
16120100160023004265,0973:CANDY,175,3
16120100160023004266,0982:SPIRITS,176,1
16120100160023004267,0359:MENS ACCESSORIES,41,1
16120100160023004267,0962:BEVERAGES,170,1
16120100160023004267,0973:CANDY,175,6
16120100160023004267,0982:SPIRITS,176,2
16120100160023004268,0961:GENERAL GROCERIES,169,1
16120100160023004268,0962:BEVERAGES,170,1
16120100160023004269,0982:SPIRITS,176,1
16120100160023004269,0984:BEER,178,1
16120100160023004269,0991:TOBACCO,179,3
16120100160023004270,0604:PERSONAL CARE,100,3
16120100160023004270,0646:SEASONAL,110,1
16120100160023004270,0836:HOUSEHOLD CLEANING,143,1
16120100160023004270,0962:BEVERAGES,170,1
16120100160023004270,0973:CANDY,175,1
16120100160023004270,0983:WINE,177,2
16120100160023004270,0991:TOBACCO,179,1
16120100160023004271,0991:TOBACCO,179,3
16120100160023004272,0646:SEASONAL,110,3
16120100160023004272,0982:SPIRITS,176,3
16120100160023004272,0983:WINE,177,1
16120100160023004273,0640:TOYS,108,2
16120100160023004273,0884:LAWN & GARDEN,160,1
16120100160023004273,0982:SPIRITS,176,3
16120100160023004273,0983:WINE,177,3
16120100160023004273,0991:TOBACCO,179,2
16120100160023004274,0973:CANDY,175,1
16120100160023004274,0984:BEER,178,1
16120100160023004275,0604:PERSONAL CARE,100,2
16120100160023004276,0343:MENS DENIM JEANS,34,1
16120100160023004276,0360:MENS FURNISHINGS,42,3
16120100160023004276,0369:YOUNG MENS,45,1
16120100160023004276,0982:SPIRITS,176,1
16120100160023004277,0983:WINE,177,1
16120100160023004278,0632:DIGITAL FITNESS,309,1
16120100160023004278,0636:FITNESS/EXERCISE,104,1
16120100160023004278,0962:BEVERAGES,170,1
16120100160023004279,0983:WINE,177,24
16120100160023004280,0449:GIRLS ACCESSORIES,58,1
16120100160023004280,0640:TOYS,108,1
16120100160023004280,0797:SEASONAL GIFTS,294,1
16120100160023004280,0879:PET SUPPLIES,158,1
16120100160023004280,0982:SPIRITS,176,4
16120100160023004280,0983:WINE,177,1
16120100160023004280,0984:BEER,178,2
16120100160023004281,0982:SPIRITS,176,1
16120100160023004282,0984:BEER,178,1
16120100160023004283,0982:SPIRITS,176,2
16120100160023004284,0532:AMERICAN GREETINGS,72,2
16120100160023004284,0604:PERSONAL CARE,100,1
16120100160023004284,0640:TOYS,108,1
16120100160023004284,0983:WINE,177,2
16120100160023004284,0991:TOBACCO,179,2
16120100160023004285,0982:SPIRITS,176,1
16120100160023004286,0982:SPIRITS,176,1
16120100160023004287,0983:WINE,177,2
16120100160023004287,0984:BEER,178,1
16120100160023004288,0879:PET SUPPLIES,158,1
16120100160023004288,0982:SPIRITS,176,2
16120100160023004289,0982:SPIRITS,176,2
16120100160023004290,0071:BEAUTY RETAIL,266,1
16120100160023004290,0603:BEAUTY CARE,99,2
16120100160023004290,0879:PET SUPPLIES,158,1
16120100160023004290,0973:CANDY,175,2
16120100160023004291,0511:NAVY PRIDE SOFTLINES,65,1
16120100160023004291,0982:SPIRITS,176,1
16120100160023004291,0984:BEER,178,1
16120100160023004292,0982:SPIRITS,176,5
16120100160023004293,0982:SPIRITS,176,1
16120100160023004293,0983:WINE,177,5
16120100160023004294,0983:WINE,177,1
16120100160023004295,0604:PERSONAL CARE,100,1
16120100160023004295,0879:PET SUPPLIES,158,1
16120100160023004296,0983:WINE,177,6
16120100160023004296,0984:BEER,178,2
16120100160023004296,0991:TOBACCO,179,1
16120100160023004297,0983:WINE,177,2
16120100160023004298,0973:CANDY,175,1
16120100160023004298,0982:SPIRITS,176,2
16120100160023004298,0983:WINE,177,1
16120100160023004298,0984:BEER,178,2
16120100160023004299,0597:HEALTH AIDS,93,4
16120100160023004299,0603:BEAUTY CARE,99,2
16120100160023004299,0634:VITAMINS & HLTH AIDS,102,1
16120100160023004299,0836:HOUSEHOLD CLEANING,143,9
16120100160023004299,0879:PET SUPPLIES,158,2
16120100160023004300,0360:MENS FURNISHINGS,42,1
16120100160023004300,0833:TABLETOP,141,1
16120100160023004300,0837:GENERAL HOUSEWARES,296,1
16120100160023004300,0839:HOME ORG/SOLUTIONS,297,2
16120100160023004300,0931:BATH,165,4
16120100160023004300,0941:BEDDING,167,1
16120100160023004300,0982:SPIRITS,176,1
16120100160023004300,0991:TOBACCO,179,1
16120100160023004301,0962:BEVERAGES,170,8
16120100160023004302,0982:SPIRITS,176,1
16120100160023004303,0982:SPIRITS,176,1
16120100160023004304,0597:HEALTH AIDS,93,2
16120100160023004304,0603:BEAUTY CARE,99,3
16120100160023004304,0604:PERSONAL CARE,100,5
16120100160023004304,0982:SPIRITS,176,3
16120100160023004305,0983:WINE,177,2
16120100160023004306,0638:GEN SPORTING GOODS,106,1
16120100160023004307,0597:HEALTH AIDS,93,2
16120100160023004307,0982:SPIRITS,176,1
16120100160023004307,0983:WINE,177,6
16120100160023004308,0962:BEVERAGES,170,1
16120100160023004309,0884:LAWN & GARDEN,160,1
16120100160023004309,0982:SPIRITS,176,2
16120100160023004309,0984:BEER,178,2
16120100160023004310,0962:BEVERAGES,170,3
16120100160023004310,0982:SPIRITS,176,2
16120100160023004311,0983:WINE,177,2
16120100160023004311,0984:BEER,178,2
16120100160023004312,0360:MENS FURNISHINGS,42,3
16120100160023004312,0982:SPIRITS,176,5
16120100160023004313,0983:WINE,177,2
16120100160023004314,0982:SPIRITS,176,1
16120100160023004314,0991:TOBACCO,179,2
16120100160023004315,0836:HOUSEHOLD CLEANING,143,2
16120100160023004315,0861:GENERAL HARDWARE,156,1
16120100160023004315,0973:CANDY,175,1
16120100160023004316,0983:WINE,177,22
16120100160023004316,0984:BEER,178,2
16120100160023004317,0982:SPIRITS,176,2
16120100160023004318,0962:BEVERAGES,170,1
16120100160023004318,0982:SPIRITS,176,1
16120100160023004318,0984:BEER,178,1
16120100160023004319,0604:PERSONAL CARE,100,2
16120100160023004319,0991:TOBACCO,179,5
16120100160023004320,0961:GENERAL GROCERIES,169,1
16120100160023004320,0991:TOBACCO,179,1
16120100160023004321,0982:SPIRITS,176,1
16120100160023004322,0973:CANDY,175,3
16120100160023004323,0982:SPIRITS,176,1
16120100160023004324,0597:HEALTH AIDS,93,1
16120100160023004324,0603:BEAUTY CARE,99,1
16120100160023004324,0680:AUTOMOTIVE,113,2
16120100160023004324,0856:GLUES/TAPES/ACC,154,1
16120100160023004324,0879:PET SUPPLIES,158,6
16120100160023004324,0962:BEVERAGES,170,4
16120100160023004325,0646:SEASONAL,110,2
16120100160023004326,0879:PET SUPPLIES,158,6
16120100160023004327,0962:BEVERAGES,170,2
16120100160023004328,0856:GLUES/TAPES/ACC,154,1
16120100160023004328,0879:PET SUPPLIES,158,2
16120100160023004329,0597:HEALTH AIDS,93,1
16120100160023004329,0982:SPIRITS,176,1
16120100160023004330,0983:WINE,177,1
16120100160023004330,0984:BEER,178,1
16120100160023004331,0597:HEALTH AIDS,93,1
16120100160023004331,0604:PERSONAL CARE,100,3
16120100160023004331,0636:FITNESS/EXERCISE,104,1
16120100160023004331,0961:GENERAL GROCERIES,169,1
16120100160023004331,0983:WINE,177,1
16120100160023004332,0632:DIGITAL FITNESS,309,1
16120100160023004332,0640:TOYS,108,2
16120100160023004333,0973:CANDY,175,1
16120100160023004333,0983:WINE,177,1
16120100160023004334,0982:SPIRITS,176,2
16120100160023004334,0984:BEER,178,1
16120100160023004335,0395:MENS ATHLETIC SHOES,49,1
16120100160023004335,0597:HEALTH AIDS,93,1
16120100160023004335,0603:BEAUTY CARE,99,3
16120100160023004336,0982:SPIRITS,176,2
16120100160023004336,0983:WINE,177,2
16120100160023004336,0984:BEER,178,1
16120100160023004337,0530:SCHOOL/OFFIC SUPP,70,2
16120100160023004337,0646:SEASONAL,110,1
16120100160023004337,0822:THIRD PARTY GIFTCARD,278,1
16120100160023004337,0973:CANDY,175,7
16120100160023004337,0983:WINE,177,2
16120100160023004337,0991:TOBACCO,179,1
16120100160023004338,0646:SEASONAL,110,14
16120100160023004339,0597:HEALTH AIDS,93,1
16120100160023004339,0973:CANDY,175,3
16120100160023004339,0982:SPIRITS,176,4
16120100160023004339,0983:WINE,177,2
16120100160023004340,0597:HEALTH AIDS,93,1
16120100160023004340,0603:BEAUTY CARE,99,1
16120100160023004340,0962:BEVERAGES,170,1
16120100160023004340,0982:SPIRITS,176,4
16120100160023004340,0984:BEER,178,1
16120100160023004340,0991:TOBACCO,179,1
16120100160023004341,0638:GEN SPORTING GOODS,106,3
16120100160023004341,0836:HOUSEHOLD CLEANING,143,1
16120100160023004342,0532:AMERICAN GREETINGS,72,1
16120100160023004342,0640:TOYS,108,2
16120100160023004343,0962:BEVERAGES,170,1
16120100160023004343,0983:WINE,177,1
16120100160023004343,0984:BEER,178,2
16120100160023004343,0991:TOBACCO,179,1
16120100160023004344,0962:BEVERAGES,170,1
16120100160023004344,0983:WINE,177,2
16120100160023004345,0982:SPIRITS,176,2
16120100160023004345,0984:BEER,178,1
16120100160023004346,0982:SPIRITS,176,1
16120100160023004346,0984:BEER,178,1
16120100160023004347,0603:BEAUTY CARE,99,1
16120100160023004347,0879:PET SUPPLIES,158,1
16120100160023004347,0962:BEVERAGES,170,1
16120100160023004347,0973:CANDY,175,1
16120100160023004348,0884:LAWN & GARDEN,160,2
16120100160023004349,0640:TOYS,108,4
16120100160023004350,0984:BEER,178,1
16120100160023004351,0416:INFANT APPAREL,52,1
16120100160023004351,0585:WATCHES,81,2
16120100160023004351,0837:GENERAL HOUSEWARES,296,2
16120100160023004351,0984:BEER,178,1
16120100160023004352,0638:GEN SPORTING GOODS,106,1
16120100160023004353,0991:TOBACCO,179,1
16120100160023004354,0961:GENERAL GROCERIES,169,2
16120100160023004354,0973:CANDY,175,3
16120100160023004355,0982:SPIRITS,176,2
16120100160023004356,0593:PRESTIGE COSMETICS,270,4
16120100160023004356,0603:BEAUTY CARE,99,1
16120100160023004356,0644:SPORTS NUTRITION,292,12
16120100160023004356,0646:SEASONAL,110,7
16120100160023004356,0879:PET SUPPLIES,158,4
16120100160023004357,0636:FITNESS/EXERCISE,104,1
16120100160023004358,0636:FITNESS/EXERCISE,104,1
16120100160023004359,0099:MISC CUSTOM SERVICES,277,1
16120100160023004359,0991:TOBACCO,179,1
16120100160023004360,0991:TOBACCO,179,1
16120100160023004361,0449:GIRLS ACCESSORIES,58,4
16120100160023004361,0640:TOYS,108,1
16120100160023004361,0982:SPIRITS,176,1
16120100160023004361,0983:WINE,177,1
16120100160023004362,0984:BEER,178,1
16120100160023004363,0982:SPIRITS,176,1
16120100160024002143,0836:HOUSEHOLD CLEANING,143,1
16120100160024002143,0961:GENERAL GROCERIES,169,1
16120100160024002143,0973:CANDY,175,1
16120100160024002143,0991:TOBACCO,179,1
16120100160024002144,0983:WINE,177,2
16120100160024002144,0991:TOBACCO,179,1
16120100160024002145,0640:TOYS,108,2
16120100160024002145,0646:SEASONAL,110,1
16120100160024002146,0961:GENERAL GROCERIES,169,1
16120100160024002146,0982:SPIRITS,176,3
16120100160024002147,0982:SPIRITS,176,3
16120100160024002148,0879:PET SUPPLIES,158,2
16120100160024002148,0982:SPIRITS,176,1
16120100160024002148,0991:TOBACCO,179,1
16120100160024002149,0961:GENERAL GROCERIES,169,1
16120100160024002149,0962:BEVERAGES,170,1
16120100160024002150,0879:PET SUPPLIES,158,1
16120100160024002150,0984:BEER,178,3
16120100160024002151,0644:SPORTS NUTRITION,292,1
16120100160024002151,0836:HOUSEHOLD CLEANING,143,5
16120100160024002151,0973:CANDY,175,2
16120100160024002152,0646:SEASONAL,110,6
16120100160024002152,0983:WINE,177,4
16120100160024002153,0033:VENDING RETAIL,305,2
16120100160024002153,0962:BEVERAGES,170,2
16120100160024002153,0982:SPIRITS,176,1
16120100160024002154,0962:BEVERAGES,170,2
16120100160024002154,0983:WINE,177,3
16120100160024002154,0984:BEER,178,1
16120100160024002155,0984:BEER,178,1
16120100160024002156,0597:HEALTH AIDS,93,2
16120100160024002156,0603:BEAUTY CARE,99,2
16120100160024002156,0836:HOUSEHOLD CLEANING,143,3
16120100160024002157,0532:AMERICAN GREETINGS,72,2
16120100160024002157,0636:FITNESS/EXERCISE,104,2
16120100160024002157,0833:TABLETOP,141,1
16120100160024002157,0837:GENERAL HOUSEWARES,296,1
16120100160024002157,0983:WINE,177,4
16120100160024002157,0984:BEER,178,1
16120100160024002158,0879:PET SUPPLIES,158,2
16120100160024002159,0982:SPIRITS,176,1
16120100160024002159,0984:BEER,178,2
16120100160024002160,0982:SPIRITS,176,2
16120100160024002161,0597:HEALTH AIDS,93,1
16120100160024002161,0836:HOUSEHOLD CLEANING,143,2
